input	target	source_rule	freq	edit_count	seed	freq_bucket
furientd	furiente	typo	0.0	1	42	1
ysbn	isbn	historical	3.55e-06	1	42	4
reílenos	rellenos	ocr_confusion	2.09e-06	1	42	3
reproductiuos	reproductivos	historical	1.2e-06	1	42	3
silialmente	filialmente	ocr_confusion	0.0	1	42	0
pasivámente	pasivamente	ocr_confusion	6.03e-07	1	42	2
recentár	recentar	ocr_confusion	0.0	1	42	0
uidriosidad	vidriosidad	historical	0.0	1	42	1
úñala	únala	ocr_confusion	0.0	1	42	0
equipamiewnto	equipamiento	typo	7.24e-06	1	42	4
melcocfero	melcochero	historical	0.0	1	42	0
soprdos	sordos	typo	3.55e-06	1	42	4
toeho	tocho	ocr_confusion	0.0	1	42	2
cogeerte	cogerte	typo	7.24e-07	1	42	2
açcedido	accedido	historical	1.66e-06	1	42	3
barreeiro	barreiro	typo	9.55e-07	1	42	2
riso	rizo	typo	8.51e-07	1	42	2
crccida	crecida	ocr_confusion	1.23e-06	1	42	3
viroloo	virolo	typo	0.0	1	42	1
delumbrador	deslumbrador	typo	0.0	1	42	0
aperlado	aperlado	identity	0.0	0	42	1
puntaulidad	puntualidad	typo	1.62e-06	2	42	3
cscarabajear	escarabajear	ocr_confusion	0.0	1	42	2
forte	forte	identity	7.24e-07	0	42	2
butifarra	butifarra	identity	0.0	0	42	0
gárantí	garantí	ocr_confusion	0.0	1	42	1
ámónio	amonio	ocr_confusion	7.24e-07	2	42	2
silacismo	sitacismo	ocr_confusion	0.0	1	42	0
brád	brad	ocr_confusion	4.37e-06	1	42	4
ahorrasn	ahorran	typo	1.02e-06	1	42	3
cuidarta	cuidarla	ocr_confusion	1.29e-06	1	42	3
elecfronico	electronico	ocr_confusion	7.59e-07	1	42	2
sotutivo	solutivo	ocr_confusion	0.0	1	42	0
parazonio	parazonio	identity	0.0	0	42	1
bena	baena	typo	1.12e-06	1	42	3
anadidas	añadidas	historical	7.24e-07	1	42	2
dccidiste	decidiste	ocr_confusion	1.62e-06	1	42	3
teroizar	teorizar	typo	0.0	2	42	0
guhipar	guipar	typo	0.0	1	42	0
coñfrónta	confronta	ocr_confusion	7.94e-07	2	42	2
gauantado	aguantado	typo	1.12e-06	2	42	3
aprobanndo	aprobando	typo	1.32e-06	1	42	3
borarchín	borrachín	typo	0.0	2	42	1
exemplar	ejemplar	historical	1.15e-05	1	42	4
pámpana	pámpana	identity	0.0	0	42	0
abollráf	abolirás	ocr_confusion	0.0	2	42	1
desestabjlizar	desestabilizar	historical	2e-06	1	42	3
comanhce	comanche	typo	0.0	2	42	1
pénder	pender	ocr_confusion	0.0	1	42	2
fedlo	tedio	ocr_confusion	0.0	2	42	1
trotacalles	trotacalles	identity	0.0	0	42	0
sujctos	sujetos	ocr_confusion	1.55e-05	1	42	4
rédondear	redondear	ocr_confusion	6.61e-07	1	42	2
cálándrár	calandrar	ocr_confusion	0.0	3	42	1
miráñdose	mirándose	ocr_confusion	5.5e-07	1	42	2
iintentaré	intentaré	typo	3.02e-06	1	42	4
participácíón	participacion	ocr_confusion	1.38e-06	3	42	3
enbiarme	enviarme	historical	1.35e-06	1	42	3
zalamería	zalamería	identity	0.0	0	42	1
cheot	cheto	typo	1.1e-06	2	42	3
reçargador	recargador	historical	0.0	1	42	0
jazarion	jazarino	typo	0.0	2	42	1
ánticonceptivo	anticonceptivo	ocr_confusion	8.91e-07	1	42	2
pelíada	pellada	ocr_confusion	0.0	1	42	0
çalderero	calderero	historical	0.0	1	42	0
erranté	errante	ocr_confusion	1.7e-06	1	42	3
escobás	escobas	ocr_confusion	9.12e-07	1	42	2
larros	tarros	ocr_confusion	6.61e-07	1	42	2
impostaq	imposta	typo	0.0	1	42	0
lorcido	torcido	ocr_confusion	1.35e-06	1	42	3
mañzanillo	manzanillo	ocr_confusion	1.05e-06	1	42	3
hénohidor	henchidor	ocr_confusion	0.0	2	42	0
zjpizape	zipizape	historical	0.0	1	42	1
negárme	negarme	ocr_confusion	6.76e-07	1	42	2
solánerá	solanera	ocr_confusion	0.0	2	42	0
inhormará	informará	historical	1.26e-06	1	42	3
aplázamicnto	aplazamiento	ocr_confusion	1.38e-06	2	42	3
horest	forest	historical	1.62e-06	1	42	3
acaloñar	acaloñar	identity	0.0	0	42	1
eetersorio	detersorio	typo	0.0	1	42	1
arrráez	arráez	typo	0.0	1	42	1
pautá	pauta	ocr_confusion	4.17e-06	1	42	4
transítada	transitada	ocr_confusion	5.5e-07	1	42	2
myki	miki	historical	7.76e-07	1	42	2
añtigüamente	antiguamente	ocr_confusion	3.98e-06	2	42	4
pechwro	pechero	typo	0.0	1	42	0
baficulo	baticulo	ocr_confusion	0.0	1	42	0
previstos	previstos	identity	4.57e-06	0	42	4
relativlsta	relativista	ocr_confusion	0.0	1	42	1
aoarrcamiento	acarreamiento	ocr_confusion	0.0	2	42	0
scrcen	screen	ocr_confusion	1.35e-06	1	42	3
orin	crin	ocr_confusion	0.0	1	42	0
saine	sanie	typo	0.0	2	42	0
prnicess	princess	typo	1.12e-06	2	42	3
coloríays	coloríais	historical	0.0	1	42	0
pixos	pisos	typo	1.45e-05	1	42	4
palelear	paletear	ocr_confusion	0.0	1	42	2
sevrirse	servirse	typo	1e-06	2	42	3
rariendo	arriendo	typo	2.09e-06	2	42	3
allanamlento	allanamiento	ocr_confusion	3.09e-06	1	42	4
costillas	costillas	identity	4.27e-06	0	42	4
pikáchú	pikachu	ocr_confusion	1.1e-06	2	42	3
descanteear	descantear	typo	0.0	1	42	1
bicnio	bienio	ocr_confusion	0.0	1	42	0
oaferón	caserón	ocr_confusion	0.0	2	42	1
mcntalidad	mentalidad	ocr_confusion	1.26e-05	1	42	4
arróyos	arroyos	ocr_confusion	3.24e-06	1	42	4
individüalista	individualista	ocr_confusion	1.2e-06	1	42	3
carricoché	carricoche	ocr_confusion	0.0	1	42	1
lostado	tostado	ocr_confusion	2.34e-06	1	42	3
beatificar	beatificar	identity	0.0	0	42	1
comprensibos	comprensivos	historical	5.89e-07	1	42	2
fantóche	fantoche	ocr_confusion	0.0	1	42	0
lifonjeador	lisonjeador	ocr_confusion	0.0	1	42	0
implantación	implantación	identity	5.75e-06	0	42	4
imediata	inmediata	typo	2.09e-05	1	42	4
oorréndilla	correndilla	ocr_confusion	0.0	2	42	0
agrario	agrario	identity	3.09e-06	0	42	4
frsire	fraire	typo	0.0	1	42	1
diflúír	difluir	ocr_confusion	0.0	2	42	0
movilidád	movilidad	ocr_confusion	1.17e-05	1	42	4
norleafrlcano	norteafricano	ocr_confusion	0.0	2	42	2
estallidoos	estallidos	typo	5.75e-07	1	42	2
inlravenoso	intravenoso	ocr_confusion	0.0	1	42	1
deliciosas	deliciosas	identity	2.04e-06	0	42	3
chicharrar	chicharrar	identity	0.0	0	42	0
fables	hables	historical	1.23e-05	1	42	4
cáge	cage	ocr_confusion	1.7e-06	1	42	3
ceuntista	cuentista	typo	0.0	2	42	2
fieldiing	fielding	typo	6.76e-07	1	42	2
afluenfe	afluente	ocr_confusion	1.07e-06	1	42	3
ebsamblado	ensamblado	typo	5.89e-07	1	42	2
ftness	fitness	typo	2.75e-06	1	42	3
chupas	chupas	identity	7.08e-07	0	42	2
arbitrariias	arbitrarias	typo	1.7e-06	1	42	3
estimadas	estimadas	identity	8.32e-07	0	42	2
fatigoso	fatigoso	identity	0.0	0	42	1
duracioñ	duracion	ocr_confusion	6.31e-07	1	42	2
énferarños	enterarnos	ocr_confusion	6.31e-07	3	42	2
holle	hole	typo	1.23e-06	1	42	3
dentiçión	dentición	historical	0.0	1	42	2
espirltualismo	espiritualismo	ocr_confusion	0.0	1	42	0
dodean	rodean	typo	9.33e-06	1	42	4
garbamzo	garbanzo	typo	0.0	1	42	1
cogolera	cogotera	ocr_confusion	0.0	1	42	0
émest	ernest	ocr_confusion	2.19e-06	3	42	3
lauminita	aluminita	typo	0.0	2	42	0
compungieren	compungieren	identity	0.0	0	42	1
cscirro	escirro	ocr_confusion	0.0	1	42	0
yyodo	yodo	typo	1.45e-06	1	42	3
cenesstesia	cenestesia	typo	0.0	1	42	0
convolvuláceaz	convolvulácea	typo	0.0	1	42	1
polafas	polacas	typo	7.59e-07	1	42	2
pcsetéró	pesetero	ocr_confusion	0.0	3	42	0
dispuesfas	dispuestas	ocr_confusion	5.25e-06	1	42	4
sinalefad	sinalefar	typo	0.0	1	42	0
paatron	patron	typo	1.38e-06	1	42	3
aztécá	azteca	ocr_confusion	7.24e-06	2	42	4
ádeíc	adele	ocr_confusion	1.62e-06	3	42	3
deseis	dieseis	typo	0.0	1	42	0
móstolmes	móstoles	typo	8.91e-07	1	42	2
confrontqr	confrontar	typo	1.7e-06	1	42	3
toeamos	tocamos	ocr_confusion	1.62e-06	1	42	3
arranqves	arranques	historical	9.55e-07	1	42	3
grantizador	garantizador	typo	0.0	1	42	1
escoméndrijo	escomendrijo	ocr_confusion	0.0	1	42	1
cóñglutinar	conglutinar	ocr_confusion	0.0	2	42	1
mónote	monote	ocr_confusion	0.0	1	42	0
pérturbar	perturbar	ocr_confusion	1.35e-06	1	42	3
penalménte	penalmente	ocr_confusion	1.2e-06	1	42	3
qucché	queche	ocr_confusion	0.0	2	42	0
hmos	humos	typo	1.82e-06	1	42	3
stando	estando	typo	3.24e-05	1	42	4
ziospora	zoospora	typo	0.0	1	42	1
patibuario	patibulario	typo	0.0	1	42	0
arcahgélico	arcangélico	typo	0.0	1	42	1
eantusar	cantusar	ocr_confusion	0.0	1	42	0
soltcro	soltero	ocr_confusion	8.32e-06	1	42	4
palanqquero	palanquero	typo	0.0	1	42	2
romperia	romperla	ocr_confusion	6.76e-07	1	42	2
sentenciad	sentenciado	typo	3.09e-06	1	42	4
grageq	gragea	typo	0.0	1	42	2
cheé	chee	ocr_confusion	7.59e-07	1	42	2
groser	grosero	typo	3.31e-06	1	42	4
cocnede	concede	typo	6.76e-06	2	42	4
alicía	alicia	ocr_confusion	1.17e-05	1	42	4
onzsa	onzas	typo	1.2e-06	2	42	3
jubeté	jubete	ocr_confusion	0.0	1	42	1
fedcralifla	federalista	ocr_confusion	7.76e-07	3	42	2
abcjar	abejar	ocr_confusion	0.0	1	42	2
coha	cofa	historical	0.0	1	42	0
parvihicar	parvificar	historical	0.0	1	42	0
meato	meato	identity	0.0	0	42	0
entoniar	entoñar	historical	0.0	2	42	0
súbstraer	substraer	ocr_confusion	0.0	1	42	1
pentiencial	penitencial	typo	0.0	2	42	1
zoritol	zorito	typo	0.0	1	42	0
adound	around	typo	1.35e-06	1	42	3
recio	recio	identity	1.15e-06	0	42	3
hernanda	fernanda	historical	3.39e-06	1	42	4
drían	darían	typo	3.39e-06	1	42	4
llcvadero	llevadero	ocr_confusion	0.0	1	42	1
exccel	excel	typo	3.24e-06	1	42	4
fvnestar	funestar	historical	0.0	1	42	0
meticulosamnete	meticulosamente	typo	6.31e-07	2	42	2
dúlzón	dulzón	ocr_confusion	0.0	1	42	0
bañderizar	banderizar	ocr_confusion	0.0	1	42	0
clericalismo	clericalismo	identity	0.0	0	42	0
crecientes	crecientes	identity	3.39e-06	0	42	4
fitviá	silvia	ocr_confusion	6.76e-06	3	42	4
vénciéndo	venciendo	ocr_confusion	2e-06	2	42	3
suarísmo	suarismo	ocr_confusion	0.0	1	42	1
nazareol	nazareo	typo	0.0	1	42	2
maza	maza	identity	2.51e-06	0	42	3
edifioar	edificar	ocr_confusion	1.26e-06	1	42	3
colgarfe	colgarse	ocr_confusion	6.76e-07	1	42	2
pedorréro	pedorrero	ocr_confusion	0.0	1	42	1
audjtores	auditores	historical	1.26e-06	1	42	3
cordoba	cordova	historical	5.62e-07	1	42	2
letall	letal	typo	6.17e-06	1	42	4
cambieñ	cambien	ocr_confusion	5.75e-06	1	42	4
gvedejoso	guedejoso	historical	0.0	1	42	1
chvscada	chuscada	historical	0.0	1	42	2
abáñdonara	abandonara	ocr_confusion	1.07e-06	2	42	3
torpd	torpe	typo	5.37e-06	1	42	4
dramátísmo	dramatismo	ocr_confusion	8.32e-07	2	42	2
sudá	suda	ocr_confusion	1.58e-06	1	42	3
çolt	colt	historical	9.77e-07	1	42	3
neollberates	neoliberales	ocr_confusion	1.82e-06	2	42	3
inuectiva	invectiva	historical	0.0	1	42	2
oorrespondiente	correspondiente	ocr_confusion	2.88e-05	1	42	4
eoman	coman	ocr_confusion	4.17e-06	1	42	4
nasardo	nasardo	identity	0.0	0	42	1
figíe	figle	ocr_confusion	0.0	1	42	1
impíameente	impíamente	typo	0.0	1	42	2
roy	roya	typo	0.0	1	42	2
lucasz	lucas	typo	2.82e-05	1	42	4
cmoitiva	comitiva	typo	2.45e-06	2	42	3
copioso	copioso	identity	0.0	0	42	1
fuñdadas	fundadas	ocr_confusion	2.4e-06	1	42	3
áutobíográfica	autobiográfica	ocr_confusion	5.75e-07	2	42	2
dénlos	denlos	ocr_confusion	0.0	1	42	2
pnitadera	pintadera	typo	0.0	2	42	0
bullying	bullying	identity	4.07e-06	0	42	4
poderosso	poderoso	typo	2.24e-05	1	42	4
proliiear	prolijear	historical	0.0	1	42	1
intermedlar	intermediar	ocr_confusion	0.0	1	42	0
conglmoerados	conglomerados	typo	1.02e-06	2	42	3
afar	alfar	typo	0.0	1	42	1
tráicioñeramentc	traicioneramente	ocr_confusion	0.0	3	42	0
mercngada	merengada	ocr_confusion	0.0	1	42	1
espiritualcs	espirituales	ocr_confusion	5.37e-06	1	42	4
afectaciohes	afectaciones	typo	7.59e-07	1	42	2
incertidumbrews	incertidumbres	typo	1.02e-06	1	42	3
abéñúla	abéñula	ocr_confusion	0.0	1	42	0
ambiár	amblar	ocr_confusion	0.0	2	42	1
sereoms	seremos	typo	1.02e-05	2	42	4
sletelevar	sietelevar	ocr_confusion	0.0	1	42	2
normmales	normales	typo	1.86e-05	1	42	4
diees	dices	ocr_confusion	6.76e-05	1	42	4
complrmentarias	complementarias	typo	2.95e-06	1	42	4
defignío	designio	ocr_confusion	0.0	2	42	2
galdácano	galdácano	identity	0.0	0	42	0
pinçeladas	pinceladas	historical	9.33e-07	1	42	2
setriar	estriar	typo	0.0	2	42	0
cuydarse	cuidarse	historical	2.88e-06	1	42	4
gamma	gamma	identity	2.63e-06	0	42	3
jijás	jijas	ocr_confusion	0.0	1	42	1
veyr	very	typo	2.24e-06	2	42	3
decididass	decididas	typo	6.61e-07	1	42	2
çaiga	caiga	historical	1.23e-05	1	42	4
favoreció	favoreció	identity	1.55e-06	0	42	3
loa	lota	typo	0.0	1	42	0
refrañgible	refrangible	ocr_confusion	0.0	1	42	2
desvaildo	desvalido	typo	0.0	2	42	0
patibvlario	patibulario	historical	0.0	1	42	1
pinjante	pinjante	identity	0.0	0	42	0
fomase	tomase	ocr_confusion	5.75e-07	1	42	2
açarrar	acarrar	historical	0.0	1	42	1
galohco	galocho	typo	0.0	2	42	1
esperantisat	esperantista	typo	0.0	2	42	2
poctar	poetar	ocr_confusion	0.0	1	42	1
desópínar	desopinar	ocr_confusion	0.0	2	42	0
çhang	zhang	historical	2.69e-06	1	42	3
espavicnto	espaviento	ocr_confusion	0.0	1	42	1
masbale	masvale	historical	0.0	1	42	1
relaçionen	relacionen	historical	6.17e-07	1	42	2
templadcra	templadera	ocr_confusion	0.0	1	42	0
ejecutva	ejecutiva	typo	1.07e-05	1	42	4
enfermiça	enfermiza	historical	1.02e-06	1	42	3
afijliado	afiliado	typo	4.27e-06	1	42	4
conservvativo	conservativo	typo	0.0	1	42	0
rüin	ruin	ocr_confusion	1.26e-06	1	42	3
paaul	paul	typo	3.8e-05	1	42	4
cóntas	contas	ocr_confusion	1.2e-06	1	42	3
niñóf	niños	ocr_confusion	0.000245	2	42	4
oxygenado	oxigenado	historical	0.0	1	42	0
calisteniaa	calistenia	typo	0.0	1	42	0
ype	type	typo	1.26e-06	1	42	3
grámatieales	gramaticales	ocr_confusion	1.62e-06	2	42	3
iñvitarla	invitarla	ocr_confusion	5.62e-07	1	42	2
rubefaccióñ	rubefacción	ocr_confusion	0.0	1	42	1
vestúarlo	vestuario	ocr_confusion	8.32e-06	2	42	4
jlder	joder	typo	3.47e-05	1	42	4
venuystiano	venustiano	typo	9.77e-07	1	42	3
cursada	cursada	identity	6.03e-07	0	42	2
libsrtar	libertar	typo	0.0	1	42	1
galactoisa	galactosa	typo	0.0	1	42	0
aútor	autor	ocr_confusion	0.000117	1	42	4
foez	soez	ocr_confusion	6.17e-07	1	42	2
ziszás	ziszás	identity	0.0	0	42	0
prjistas	priistas	historical	1.05e-06	1	42	3
reito	repito	typo	1.45e-05	1	42	4
afcotadós	afectados	ocr_confusion	1.86e-05	3	42	4
mamiformc	mamiforme	ocr_confusion	0.0	1	42	1
ádán	adán	ocr_confusion	4.79e-06	1	42	4
caíá	caía	ocr_confusion	5.37e-06	1	42	4
piéñsalo	piénsalo	ocr_confusion	3.39e-06	1	42	4
postr	postor	typo	1.48e-06	1	42	3
pliveira	oliveira	typo	2.45e-06	1	42	3
conchero	conchero	identity	0.0	0	42	0
desiso	desuso	typo	1.95e-06	1	42	3
resembrar	resembrar	identity	0.0	0	42	0
oforga	otorga	ocr_confusion	1.38e-05	1	42	4
delíá	delia	ocr_confusion	1.78e-06	2	42	3
makes	mames	typo	4.57e-06	1	42	4
calneturiento	calenturiento	typo	0.0	2	42	2
bandolcros	bandoleros	ocr_confusion	5.89e-07	1	42	2
aeosté	acosté	ocr_confusion	1.2e-06	1	42	3
hidrópico	hidrópico	identity	0.0	0	42	0
bolefines	boletines	ocr_confusion	2.19e-06	1	42	3
litográfuco	litográfico	typo	0.0	1	42	1
verosimilitvd	verosimilitud	historical	6.46e-07	1	42	2
dañny	danny	ocr_confusion	5.75e-06	1	42	4
srenar	frenar	ocr_confusion	9.55e-06	1	42	4
bañastéro	banastero	ocr_confusion	0.0	2	42	0
benjamín	benjamín	identity	4.79e-06	0	42	4
godzilla	godzilla	identity	1.15e-06	0	42	3
cautividad	cautividad	identity	8.32e-07	0	42	2
thheatre	theatre	typo	9.12e-07	1	42	2
ordeñara	ordenara	ocr_confusion	6.03e-07	1	42	2
morooha	morocha	ocr_confusion	7.24e-07	1	42	2
atençion	atencion	historical	1.02e-05	1	42	4
primiigenio	primigenio	typo	0.0	1	42	1
moralidad	moralidad	identity	5.01e-06	0	42	4
eegio	regio	typo	2.4e-06	1	42	3
magma	magma	identity	7.94e-07	0	42	2
dexnaturalizar	desnaturalizar	typo	0.0	1	42	0
amoontar	amontar	typo	0.0	1	42	1
tropopáusa	tropopausa	ocr_confusion	0.0	1	42	0
trañsparéñtar	transparentar	ocr_confusion	0.0	3	42	1
deteclado	detectado	ocr_confusion	4.07e-06	1	42	4
compra	compra	identity	6.31e-05	0	42	4
ijndigenismo	indigenismo	typo	0.0	1	42	2
hospedanfe	hospedante	ocr_confusion	0.0	1	42	0
ataqúe	ataque	ocr_confusion	8.32e-05	1	42	4
palmednta	palmenta	typo	0.0	1	42	0
estacyonal	estacional	historical	1.41e-06	1	42	3
semejañza	semejanza	ocr_confusion	3.24e-06	1	42	4
quereya	querella	historical	3.98e-06	2	42	4
latinoamericaño	latinoamericano	ocr_confusion	1e-05	1	42	4
acontecería	acontecería	identity	0.0	0	42	1
posponér	posponer	ocr_confusion	1.91e-06	1	42	3
roblonart	roblonar	typo	0.0	1	42	0
antojare	antojare	identity	0.0	0	42	1
esplenytis	esplenitis	historical	0.0	1	42	1
adles	dadles	typo	0.0	1	42	1
cocernir	concernir	typo	0.0	1	42	1
almimentándose	alimentándose	typo	5.75e-07	1	42	2
ooñtributivo	contributivo	ocr_confusion	0.0	2	42	0
becquerel	becquerel	identity	0.0	0	42	1
oeiba	ceiba	ocr_confusion	1.17e-06	1	42	3
cuclillás	cuclillas	ocr_confusion	6.61e-07	1	42	2
apórreadura	aporreadura	ocr_confusion	0.0	1	42	0
grásofo	grasoso	ocr_confusion	0.0	2	42	1
heñchidas	henchidas	ocr_confusion	0.0	1	42	1
lilaial	lilaila	typo	0.0	2	42	2
earta	carta	ocr_confusion	0.0001	1	42	4
ncarcelador	encarcelador	typo	0.0	1	42	1
toylouse	toulouse	typo	1.48e-06	1	42	3
reéstrcnár	reestrenar	ocr_confusion	0.0	3	42	2
muertas	muertas	identity	7.94e-06	0	42	4
confscados	confiscados	typo	7.94e-07	1	42	2
agudameñte	agudamente	ocr_confusion	0.0	1	42	1
escolopendra	escolopendra	identity	0.0	0	42	1
olorizar	olorizar	identity	0.0	0	42	1
desfamar	desfamar	identity	0.0	0	42	1
orvayaba	orvallaba	historical	0.0	2	42	0
basáñdonos	basándonos	ocr_confusion	9.33e-07	1	42	2
soíe	sole	ocr_confusion	1.07e-06	1	42	3
cerrrajón	cerrajón	typo	0.0	1	42	0
fallcció	falleció	ocr_confusion	1.48e-05	1	42	4
reago	rezago	typo	7.94e-07	1	42	2
tiglc	figle	ocr_confusion	0.0	2	42	2
arquitectónioa	arquitectónica	ocr_confusion	2.09e-06	1	42	3
muéveté	muévete	ocr_confusion	6.17e-07	1	42	2
pappá	papá	typo	5.37e-05	1	42	4
ottalmología	oftalmología	ocr_confusion	6.92e-07	1	42	2
flgón	figón	ocr_confusion	0.0	1	42	1
inhabilitad	inhabilitado	typo	1.12e-06	1	42	3
cntredeclr	entredecir	ocr_confusion	0.0	2	42	0
barbihécho	barbihecho	ocr_confusion	0.0	1	42	2
desmémbramiento	desmembramiento	ocr_confusion	0.0	1	42	0
prccifar	precisar	ocr_confusion	2.4e-06	2	42	3
engañosamenle	engañosamente	ocr_confusion	0.0	1	42	0
endurador	endurador	identity	0.0	0	42	1
miieurifta	mileurista	ocr_confusion	0.0	2	42	1
enderechár	enderechar	ocr_confusion	0.0	1	42	1
polerá	polera	ocr_confusion	5.62e-07	1	42	2
deshilvanar	deshilvanar	identity	0.0	0	42	2
düla	dula	ocr_confusion	0.0	1	42	0
puehera	puchera	ocr_confusion	0.0	1	42	1
peqveno	pequeno	historical	6.17e-07	1	42	2
ataqúe	ataque	ocr_confusion	8.32e-05	1	42	4
audiitor	auditor	typo	1.78e-06	1	42	3
jórnalero	jornalero	ocr_confusion	0.0	1	42	1
dejará	dejará	identity	1.15e-05	0	42	4
picardear	picardear	identity	0.0	0	42	1
ñavla	navia	ocr_confusion	8.71e-07	2	42	2
morauo	moravo	historical	0.0	1	42	1
refpónderme	responderme	ocr_confusion	9.33e-07	2	42	2
martiito	martillo	ocr_confusion	6.17e-06	2	42	4
rimero	primero	typo	0.000257	1	42	4
quirogrfaario	quirografario	typo	0.0	2	42	2
moqucar	moquear	ocr_confusion	0.0	1	42	0
arriagz	arriaga	typo	1e-06	1	42	3
asnadó	asnado	ocr_confusion	0.0	1	42	1
kirchñerlsta	kirchnerista	ocr_confusion	1.74e-06	2	42	3
enlrañas	entrañas	ocr_confusion	3.24e-06	1	42	4
xalgado	salgado	typo	2.95e-06	1	42	4
dislopcar	dislocar	typo	0.0	1	42	1
cómprobándo	comprobando	ocr_confusion	1.35e-06	2	42	3
ddirección	dirección	typo	0.000148	1	42	4
soyá	soya	ocr_confusion	2e-06	1	42	3
descoloristeis	descoloristeis	identity	0.0	0	42	1
mraeada	mareada	typo	6.76e-07	2	42	2
poñeñté	ponente	ocr_confusion	2.04e-06	3	42	3
decjdía	decidía	historical	1.05e-06	1	42	3
antión	anfión	ocr_confusion	0.0	1	42	0
ccometa	cometa	typo	5.25e-06	1	42	4
fodelco	codelco	typo	9.33e-07	1	42	2
terminára	terminara	ocr_confusion	3.47e-06	1	42	4
psjcólogo	psicólogo	typo	6.92e-06	1	42	4
avasallar	avasallar	identity	0.0	0	42	0
áyela	átela	typo	0.0	1	42	1
penálizar	penalizar	ocr_confusion	7.08e-07	1	42	2
fiue	five	historical	1.74e-06	1	42	3
rozamienlo	rozamiento	ocr_confusion	0.0	1	42	1
eopositivismo	neopositivismo	typo	0.0	1	42	1
lübiganle	lubigante	ocr_confusion	0.0	2	42	2
ojear	hojear	typo	0.0	1	42	1
ñecoohea	necochea	ocr_confusion	9.12e-07	2	42	2
ejerzzn	ejerzan	typo	8.71e-07	1	42	2
hispanizarr	hispanizar	typo	0.0	1	42	1
disociar	disociar	identity	0.0	0	42	1
estupefaciente	estupefaciente	identity	0.0	0	42	0
asusfes	asustes	ocr_confusion	9.77e-07	1	42	3
imunoterapia	inmunoterapia	typo	0.0	1	42	0
exceptuandó	exceptuando	ocr_confusion	2.82e-06	1	42	3
castijcismo	casticismo	typo	0.0	1	42	2
mytigatorio	mitigatorio	historical	0.0	1	42	0
esanimes	desanimes	typo	6.03e-07	1	42	2
regaládámente	regaladamente	ocr_confusion	0.0	2	42	1
curc	cure	ocr_confusion	2.19e-06	1	42	3
sombrérera	sombrerera	ocr_confusion	0.0	1	42	1
mormóñ	mormón	ocr_confusion	6.31e-07	1	42	2
tapoñamiento	taponamiento	ocr_confusion	0.0	1	42	0
veñéncia	venencia	ocr_confusion	0.0	2	42	1
suspenjde	suspende	typo	2.95e-06	1	42	4
condnado	condenado	typo	1.91e-05	1	42	4
jordy	jordi	historical	5.89e-06	1	42	4
progesternoa	progesterona	typo	0.0	2	42	1
legisperilo	legisperito	ocr_confusion	0.0	1	42	1
prymordio	primordio	historical	0.0	1	42	0
táçitamente	tácitamente	historical	0.0	1	42	2
jncinerador	incinerador	historical	0.0	1	42	1
vídente	vidente	ocr_confusion	1.95e-06	1	42	3
petigrosos	peligrosos	ocr_confusion	1.07e-05	1	42	4
ocupamoss	ocupamos	typo	1.78e-06	1	42	3
riharrafa	rifarrafa	historical	0.0	1	42	0
avtomotor	automotor	historical	1.62e-06	1	42	3
madéleine	madeleine	ocr_confusion	1.74e-06	1	42	3
ortos	rotos	typo	6.17e-06	2	42	4
estabiklizado	estabilizado	typo	7.94e-07	1	42	2
únañlos	únanlos	ocr_confusion	0.0	1	42	1
dlvergcñcias	divergencias	ocr_confusion	8.51e-07	3	42	2
vizconnde	vizconde	typo	1.51e-06	1	42	3
postdorsál	postdorsal	ocr_confusion	0.0	1	42	0
juanam	juanma	typo	7.08e-07	2	42	2
rómpedero	rompedero	ocr_confusion	0.0	1	42	2
eueftionamiento	cuestionamiento	ocr_confusion	2e-06	2	42	3
aémrico	américo	typo	1.32e-06	2	42	3
reaactor	reactor	typo	3.89e-06	1	42	4
thalia	thalia	identity	7.24e-07	0	42	2
edmónd	edmond	ocr_confusion	1.02e-06	1	42	3
circunciso	circunciso	identity	0.0	0	42	1
ijexacta	inexacta	typo	6.17e-07	1	42	2
fabemos	sabemos	ocr_confusion	9.55e-05	1	42	4
realiceñ	realicen	ocr_confusion	3.89e-06	1	42	4
olvldéis	olvidéis	ocr_confusion	1.02e-06	1	42	3
